2024-03-21 22:31:08,698: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-21 22:31:10,942: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-03-21 22:31:10,946: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 22:31:10,947: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-03-21 22:31:10,949: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 22:31:10,952: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 22:31:10[0m
2024-03-21 22:31:10,953: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:11,014: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:15,567: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 22:31:15[0m
2024-03-21 22:31:15,569: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 22:31:15,572: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-03-21 22:31:15,572: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-03-21 22:31:15,573: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 22:31:15[0m
2024-03-21 22:31:15,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:15,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:16,810: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 22:31:16[0m
2024-03-21 22:31:16,813: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 22:31:16,815: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-03-21 22:31:16,815: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-03-21 22:31:16,819: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 22:31:16[0m
2024-03-21 22:31:16,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:16,824: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:18,163: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 22:31:18[0m
2024-03-21 22:31:18,166: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 22:31:18,170: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2024-03-21 22:31:18,171: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2024-03-21 22:31:18,173: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 22:31:18[0m
2024-03-21 22:31:18,174: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:18,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 22:31:20,448: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 22:31:20[0m
2024-03-21 22:31:20,456: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 22:31:20,458: root: INFO: Current backtesting datetime 2023-01-06 16:00:00-05:00
2024-03-21 22:31:20,459: root: INFO: Current backtesting datetime 2023-01-07 09:30:00-05:00
2024-03-21 22:31:20,460: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-21 22:31:20,463: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2024-03-21 22:31:20,465: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2024-03-21 22:31:20,465: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
