2024-03-21 11:19:02,987: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-21 11:19:04,042: root: INFO: Current backtesting datetime 2022-02-14 08:30:00-05:00
2024-03-21 11:19:04,043: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 11:19:04,044: root: INFO: Current backtesting datetime 2022-02-14 09:30:00-05:00
2024-03-21 11:19:04,044: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 11:19:04,046: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:04[0m
2024-03-21 11:19:04,046: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:04,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:08,681: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:08[0m
2024-03-21 11:19:08,684: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:08,689: root: INFO: Current backtesting datetime 2022-02-14 16:00:00-05:00
2024-03-21 11:19:08,690: root: INFO: Current backtesting datetime 2022-02-15 09:30:00-05:00
2024-03-21 11:19:08,691: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:08[0m
2024-03-21 11:19:08,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:08,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:09,525: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:09[0m
2024-03-21 11:19:09,531: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:09,531: root: INFO: Current backtesting datetime 2022-02-15 16:00:00-05:00
2024-03-21 11:19:09,531: root: INFO: Current backtesting datetime 2022-02-16 09:30:00-05:00
2024-03-21 11:19:09,541: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:09[0m
2024-03-21 11:19:09,542: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:09,545: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:10,532: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:10[0m
2024-03-21 11:19:10,535: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:10,539: root: INFO: Current backtesting datetime 2022-02-16 16:00:00-05:00
2024-03-21 11:19:10,539: root: INFO: Current backtesting datetime 2022-02-17 09:30:00-05:00
2024-03-21 11:19:10,540: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:10[0m
2024-03-21 11:19:10,540: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:10,542: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:11,404: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:11[0m
2024-03-21 11:19:11,407: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:11,409: root: INFO: Current backtesting datetime 2022-02-17 16:00:00-05:00
2024-03-21 11:19:11,409: root: INFO: Current backtesting datetime 2022-02-18 09:30:00-05:00
2024-03-21 11:19:11,410: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:11[0m
2024-03-21 11:19:11,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:11,411: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:12,572: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:12[0m
2024-03-21 11:19:12,576: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:12,578: root: INFO: Current backtesting datetime 2022-02-18 16:00:00-05:00
2024-03-21 11:19:12,578: root: INFO: Current backtesting datetime 2022-02-19 09:30:00-05:00
2024-03-21 11:19:12,579: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-21 11:19:12,582: root: INFO: Current backtesting datetime 2022-02-19 09:29:00-05:00
2024-03-21 11:19:12,585: root: INFO: Current backtesting datetime 2022-02-19 09:29:00-05:00
2024-03-21 11:19:12,585: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-21 11:19:12,590: root: INFO: Current backtesting datetime 2022-02-22 08:30:00-05:00
2024-03-21 11:19:12,592: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 11:19:12,595: root: INFO: Current backtesting datetime 2022-02-22 09:30:00-05:00
2024-03-21 11:19:12,595: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 11:19:12,597: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:12[0m
2024-03-21 11:19:12,597: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:12,599: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:13,293: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:13[0m
2024-03-21 11:19:13,295: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:13,298: root: INFO: Current backtesting datetime 2022-02-22 16:00:00-05:00
2024-03-21 11:19:13,299: root: INFO: Current backtesting datetime 2022-02-23 09:30:00-05:00
2024-03-21 11:19:13,300: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:13[0m
2024-03-21 11:19:13,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:13,304: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:14,646: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:14[0m
2024-03-21 11:19:14,657: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:14,659: root: INFO: Current backtesting datetime 2022-02-23 16:00:00-05:00
2024-03-21 11:19:14,659: root: INFO: Current backtesting datetime 2022-02-24 09:30:00-05:00
2024-03-21 11:19:14,662: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:14[0m
2024-03-21 11:19:14,663: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:14,665: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:16,145: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:16[0m
2024-03-21 11:19:16,147: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:16,149: root: INFO: Current backtesting datetime 2022-02-24 16:00:00-05:00
2024-03-21 11:19:16,149: root: INFO: Current backtesting datetime 2022-02-25 09:30:00-05:00
2024-03-21 11:19:16,150: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:16[0m
2024-03-21 11:19:16,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:16,152: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:17,593: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:17[0m
2024-03-21 11:19:17,595: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:17,597: root: INFO: Current backtesting datetime 2022-02-25 16:00:00-05:00
2024-03-21 11:19:17,597: root: INFO: Current backtesting datetime 2022-02-26 09:30:00-05:00
2024-03-21 11:19:17,599: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-21 11:19:17,600: root: INFO: Current backtesting datetime 2022-02-26 09:29:00-05:00
2024-03-21 11:19:17,607: root: INFO: Current backtesting datetime 2022-02-26 09:29:00-05:00
2024-03-21 11:19:17,693: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-21 11:19:17,697: root: INFO: Current backtesting datetime 2022-02-28 08:30:00-05:00
2024-03-21 11:19:17,699: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 11:19:17,700: root: INFO: Current backtesting datetime 2022-02-28 09:30:00-05:00
2024-03-21 11:19:17,700: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 11:19:17,703: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:17[0m
2024-03-21 11:19:17,703: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:17,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:19,100: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:19[0m
2024-03-21 11:19:19,102: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:19,108: root: INFO: Current backtesting datetime 2022-02-28 16:00:00-05:00
2024-03-21 11:19:19,108: root: INFO: Current backtesting datetime 2022-03-01 09:30:00-05:00
2024-03-21 11:19:19,109: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:19[0m
2024-03-21 11:19:19,109: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:19,112: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:20,374: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:20[0m
2024-03-21 11:19:20,376: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:20,378: root: INFO: Current backtesting datetime 2022-03-01 16:00:00-05:00
2024-03-21 11:19:20,378: root: INFO: Current backtesting datetime 2022-03-02 09:30:00-05:00
2024-03-21 11:19:20,379: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:20[0m
2024-03-21 11:19:20,380: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:20,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:21,147: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:21[0m
2024-03-21 11:19:21,148: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:21,149: root: INFO: Current backtesting datetime 2022-03-02 16:00:00-05:00
2024-03-21 11:19:21,149: root: INFO: Current backtesting datetime 2022-03-03 09:30:00-05:00
2024-03-21 11:19:21,150: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:21[0m
2024-03-21 11:19:21,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:21,152: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:22,549: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:22[0m
2024-03-21 11:19:22,557: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 11:19:22,560: root: INFO: Current backtesting datetime 2022-03-03 16:00:00-05:00
2024-03-21 11:19:22,561: root: INFO: Current backtesting datetime 2022-03-04 09:30:00-05:00
2024-03-21 11:19:22,562: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 11:19:22[0m
2024-03-21 11:19:22,563: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:22,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:24,208: root: INFO: [32mNew market order of | 116.0 SPY sell | at price $345.40000000000003 of class bracket with status unprocessed was submitted.[0m
2024-03-21 11:19:24,314: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 11:19:24[0m
2024-03-21 11:19:24,315: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 11:19:24,315: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:24,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 11:19:24,323: root: INFO: market order of | 116.0 SPY sell | at price $345.40000000000003 of class bracket with status new was sent to broker backtesting
2024-03-21 11:19:24,323: root: INFO: market order of | 116.0 SPY sell | at price $345.40000000000003 of class bracket with status new was sent to broker backtesting
2024-03-21 11:19:24,325: root: INFO: [32mFilled Transaction: sell 116.0 of SPY at 431.75000000 USD per share[0m
2024-03-21 11:19:24,325: root: INFO: market order of | 116.0 SPY sell | at price $345.40000000000003 of class bracket with status new was filled
2024-03-21 11:19:24,357: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
