datetime,portfolio_value,cash,return
2024-02-13 09:30:00-05:00,100000.0,100000.0,
2024-02-14 09:30:00-05:00,100228.26098632812,50052.470123291016,0.0022826098632813263
2024-02-15 09:30:00-05:00,100480.76098632812,50052.470123291016,0.0025192495361607836
2024-02-16 09:30:00-05:00,100724.17135620117,50052.470123291016,0.002422457468312489
2024-02-17 09:30:00-05:00,100724.17135620117,50052.470123291016,0.0
2024-02-20 09:30:00-05:00,100322.19024658203,50052.470123291016,-0.003990910068622733
2024-02-21 09:30:00-05:00,100089.89147949219,50052.470123291016,-0.0023155272678844208
2024-02-22 09:30:00-05:00,100957.48110961914,50052.470123291016,0.008668104413967814
2024-02-23 09:30:00-05:00,101488.73901367188,50052.470123291016,0.005262194522027475
2024-02-24 09:30:00-05:00,101488.73901367188,50052.470123291016,0.0
2024-02-26 09:30:00-05:00,101390.76889038086,50052.470123291016,-0.0009653299887568689
2024-02-27 09:30:00-05:00,101229.17135620117,50052.470123291016,-0.0015938091401042076
2024-02-28 09:30:00-05:00,101090.79876708984,50052.470123291016,-0.0013669240522026227
