datetime,portfolio_value,cash,return
2024-02-13 09:30:00-05:00,100000.0,100000.0,
2024-02-14 09:30:00-05:00,100022.60009765625,95054.70001220703,0.000226000976562446
2024-02-15 09:30:00-05:00,100047.60009765625,95054.70001220703,0.00024994351252205504
2024-02-16 09:30:00-05:00,100071.70013427734,95054.70001220703,0.00024088570438052237
2024-02-17 09:30:00-05:00,100071.70013427734,95054.70001220703,0.0
2024-02-20 09:30:00-05:00,100031.90002441406,95054.70001220703,-0.0003977159357728688
2024-02-21 09:30:00-05:00,100008.90014648438,95054.70001220703,-0.00022992543302757795
2024-02-22 09:30:00-05:00,100094.80010986328,95054.70001220703,0.0008589231883671111
2024-02-23 09:30:00-05:00,100147.39990234375,95054.70001220703,0.0005254997504640091
2024-02-24 09:30:00-05:00,100147.39990234375,95054.70001220703,0.0
2024-02-26 09:30:00-05:00,100137.69989013672,95054.70001220703,-9.685735442443999e-05
2024-02-27 09:30:00-05:00,100121.70013427734,95054.70001220703,-0.00015977754508966768
2024-02-28 09:30:00-05:00,100107.99987792969,95054.70001220703,-0.00013683603383962684
