datetime,portfolio_value,cash,return
2022-02-14 09:30:00-05:00,100000.0,100000.0,
2022-02-15 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-16 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-17 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-18 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-19 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-22 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-23 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-24 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-25 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-26 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-28 09:30:00-05:00,100000.0,100000.0,0.0
2022-03-01 09:30:00-05:00,100000.0,100000.0,0.0
2022-03-02 09:30:00-05:00,100000.0,100000.0,0.0
2022-03-03 09:30:00-05:00,100000.0,100000.0,0.0
2022-03-04 09:30:00-05:00,100000.0,100000.0,0.0
2022-03-05 09:30:00-05:00,100000.0,150083.0,0.0
2022-03-07 09:30:00-05:00,100023.20141601562,150083.0,0.00023201416015616871
2022-03-08 09:30:00-05:00,101407.08056640625,150083.0,0.013835581453095047
2022-03-09 09:30:00-05:00,100766.75830078125,150083.0,-0.006314374322271221
2022-03-10 09:30:00-05:00,101070.68127441406,150083.0,0.003016103512287538
2022-03-11 09:30:00-05:00,100421.08056640625,150083.0,-0.006427192335273779
2022-03-12 09:30:00-05:00,100421.08056640625,150083.0,0.0
2022-03-14 09:30:00-04:00,101389.68127441406,150083.0,0.00964539220793692
2022-03-15 09:30:00-04:00,100215.75830078125,150083.0,-0.011578327881863637
2022-03-16 09:30:00-04:00,99786.56042480469,150083.0,-0.004282738396175101
2022-03-17 09:30:00-04:00,99275.0,150083.0,-0.005126546326748915
2022-03-18 09:30:00-04:00,99275.0,150083.0,0.0
2022-03-19 09:30:00-04:00,99275.0,224981.0,0.0
2022-03-21 09:30:00-04:00,97019.18420410156,224981.0,-0.022722898976564432
2022-03-22 09:30:00-04:00,96717.82894897461,224981.0,-0.0031061408895480813
2022-03-23 09:30:00-04:00,96996.2192993164,224981.0,0.0028783767519084957
2022-03-24 09:30:00-04:00,95498.07894897461,224981.0,-0.015445347882258709
2022-03-25 09:30:00-04:00,95498.07894897461,337319.84091186523,0.0
2022-03-26 09:30:00-04:00,95498.07894897461,337319.84091186523,0.0
2022-03-28 09:30:00-04:00,90749.12680053711,205294.1040649414,-0.049728247947007476
2022-03-29 09:30:00-04:00,90669.44497680664,205294.1040649414,-0.0008780450737074785
2022-03-30 09:30:00-04:00,91279.49041748047,205294.1040649414,0.0067282361861802364
2022-03-31 09:30:00-04:00,92419.91467285156,205294.1040649414,0.012493762291563959
2022-04-01 09:30:00-04:00,92419.91467285156,205294.1040649414,0.0
2022-04-02 09:30:00-04:00,92419.91467285156,205294.1040649414,0.0
2022-04-04 09:30:00-04:00,91944.32376098633,205294.1040649414,-0.0051459786946215225
2022-04-05 09:30:00-04:00,94018.49041748047,205294.1040649414,0.02255894188624441
2022-04-06 09:30:00-04:00,94342.19497680664,205294.1040649414,0.003442988266337821
2022-04-07 09:30:00-04:00,93749.57376098633,205294.1040649414,-0.00628161360848134
2022-04-08 09:30:00-04:00,93749.57376098633,205294.1040649414,0.0
2022-04-09 09:30:00-04:00,93749.57376098633,205294.1040649414,0.0
2022-04-11 09:30:00-04:00,94967.18740844727,205294.1040649414,0.012987937956552509
2022-04-12 09:30:00-04:00,96224.63436889648,205294.1040649414,0.013240857129326544
2022-04-13 09:30:00-04:00,94850.15710449219,205294.1040649414,-0.01428404767052649
2022-04-14 09:30:00-04:00,94850.15710449219,205294.1040649414,0.0
2022-04-15 09:30:00-04:00,94850.15710449219,205294.1040649414,0.0
2022-04-18 09:30:00-04:00,96266.96771240234,205294.1040649414,0.014937356470051233
2022-04-19 09:30:00-04:00,94011.02072143555,205294.1040649414,-0.02343427911541207
2022-04-20 09:30:00-04:00,93607.64193725586,205294.1040649414,-0.004290760605343724
2022-04-21 09:30:00-04:00,96503.51315307617,205294.1040649414,0.030936269260595006
2022-04-22 09:30:00-04:00,96503.51315307617,205294.1040649414,0.0
2022-04-23 09:30:00-04:00,96503.51315307617,307967.9549255371,0.0
2022-04-25 09:30:00-04:00,101866.24142456055,307967.9549255371,0.05557029061706675
2022-04-26 09:30:00-04:00,106023.79965209961,307967.9549255371,0.040813896433177455
2022-04-27 09:30:00-04:00,103579.59078979492,307967.9549255371,-0.023053398108018874
2022-04-28 09:30:00-04:00,102475.90115356445,462103.8080444336,-0.01065547399651634
2022-04-29 09:30:00-04:00,102475.90115356445,692960.356048584,0.0
2022-04-30 09:30:00-04:00,102475.90115356445,692960.356048584,0.0
2022-05-02 09:30:00-04:00,114436.40243530273,692960.356048584,0.1167152583885549
2022-05-03 09:30:00-04:00,111550.8547668457,692960.356048584,-0.02521529519497423
2022-05-04 09:30:00-04:00,101137.67306518555,692960.356048584,-0.09334918789663171
2022-05-05 09:30:00-04:00,119886.9475402832,692960.356048584,0.18538368450511333
2022-05-06 09:30:00-04:00,119886.9475402832,692960.356048584,0.0
2022-05-07 09:30:00-04:00,119886.9475402832,692960.356048584,0.0
2022-05-09 09:30:00-04:00,129101.30966186523,692960.356048584,0.07685875994537206
2022-05-10 09:30:00-04:00,138050.76583862305,692960.356048584,0.06932118814439381
2022-05-11 09:30:00-04:00,150178.5828552246,692960.356048584,0.08785041461326326
2022-05-12 09:30:00-04:00,139946.62796020508,692960.356048584,-0.06813191801712071
2022-05-13 09:30:00-04:00,139946.62796020508,692960.356048584,0.0
2022-05-14 09:30:00-04:00,139946.62796020508,692960.356048584,0.0
2022-05-16 09:30:00-04:00,126257.53775024414,692960.356048584,-0.09781650626018323
2022-05-17 09:30:00-04:00,130481.35604858398,692960.356048584,0.033453989152672836
2022-05-18 09:30:00-04:00,151224.0828552246,692960.356048584,0.15897080958383958
2022-05-19 09:30:00-04:00,144769.85604858398,692960.356048584,-0.0426798872559182
2022-05-20 09:30:00-04:00,144769.85604858398,692960.356048584,0.0
2022-05-21 09:30:00-04:00,144769.85604858398,692960.356048584,0.0
2022-05-23 09:30:00-04:00,145731.7194519043,692960.356048584,0.006644086203950517
2022-05-24 09:30:00-04:00,146080.2194519043,692960.356048584,0.0023913805540118904
2022-05-25 09:30:00-04:00,137214.35733032227,692960.356048584,-0.06069173605329259
2022-05-26 09:30:00-04:00,124333.81094360352,692960.356048584,-0.0938717102009291
2022-05-27 09:30:00-04:00,124333.81094360352,692960.356048584,0.0
2022-05-28 09:30:00-04:00,124333.81094360352,692960.356048584,0.0
2022-05-31 09:30:00-04:00,114213.35733032227,692960.356048584,-0.08139743756323681
2022-06-01 09:30:00-04:00,122228.85733032227,692960.356048584,0.0701800576338718
2022-06-02 09:30:00-04:00,118074.76455688477,692960.356048584,-0.033986186766117754
2022-06-03 09:30:00-04:00,118074.76455688477,692960.356048584,0.0
2022-06-04 09:30:00-04:00,118074.76455688477,692960.356048584,0.0
2022-06-06 09:30:00-04:00,124068.9475402832,692960.356048584,0.05076599564600981
2022-06-07 09:30:00-04:00,115941.94625854492,692960.356048584,-0.06550391087261842
2022-06-08 09:30:00-04:00,122340.40115356445,692960.356048584,0.05518671284636967
2022-06-09 09:30:00-04:00,142497.62924194336,692960.356048584,0.1647634624238079
2022-06-10 09:30:00-04:00,142497.62924194336,692960.356048584,0.0
2022-06-11 09:30:00-04:00,142497.62924194336,1039270.1203308105,0.0
2022-06-13 09:30:00-04:00,183443.75646972656,1039270.1203308105,0.28734602425042266
2022-06-14 09:30:00-04:00,182285.5935974121,1039270.1203308105,-0.006313449389625747
2022-06-15 09:30:00-04:00,197841.88815307617,1039270.1203308105,0.08534023039703853
2022-06-16 09:30:00-04:00,209196.88815307617,1039270.1203308105,0.05739431677489004
2022-06-17 09:30:00-04:00,209196.88815307617,1039270.1203308105,0.0
2022-06-18 09:30:00-04:00,209196.88815307617,1039270.1203308105,0.0
2022-06-21 09:30:00-04:00,197592.11141967773,1039270.1203308105,-0.05547298927748312
2022-06-22 09:30:00-04:00,183920.64706420898,1039270.1203308105,-0.06919033486327353
2022-06-23 09:30:00-04:00,173110.73419189453,1039270.1203308105,-0.05877487408219362
2022-06-24 09:30:00-04:00,173110.73419189453,1039270.1203308105,0.0
2022-06-25 09:30:00-04:00,173110.73419189453,1039270.1203308105,0.0
2022-06-27 09:30:00-04:00,153057.76538085938,1039270.1203308105,-0.1158389680723455
2022-06-28 09:30:00-04:00,173496.76538085938,1039270.1203308105,0.13353781788948038
2022-06-29 09:30:00-04:00,184829.10250854492,1039270.1203308105,0.06531728186867825
2022-06-30 09:30:00-04:00,184102.36587524414,1039270.1203308105,-0.00393193833350558
2022-07-01 09:30:00-04:00,184102.36587524414,1039270.1203308105,0.0
2022-07-02 09:30:00-04:00,184102.36587524414,1039270.1203308105,0.0
2022-07-05 09:30:00-04:00,171498.3435974121,1039270.1203308105,-0.06846203316242594
2022-07-06 09:30:00-04:00,164662.61141967773,1039270.1203308105,-0.039858881633172416
2022-07-07 09:30:00-04:00,159779.97528076172,1039270.1203308105,-0.029652366720163137
2022-07-08 09:30:00-04:00,159779.97528076172,1039270.1203308105,0.0
2022-07-09 09:30:00-04:00,159779.97528076172,519553.7950744629,0.0
2022-07-11 09:30:00-04:00,163142.9507446289,519553.7950744629,0.021047540268784193
2022-07-12 09:30:00-04:00,171085.88940429688,519553.7950744629,0.048686986617651806
2022-07-13 09:30:00-04:00,172470.11868286133,519553.7950744629,0.008090844215056014
2022-07-14 09:30:00-04:00,164164.85641479492,519553.7950744629,-0.04815478954553365
2022-07-15 09:30:00-04:00,164164.85641479492,519553.7950744629,0.0
2022-07-16 09:30:00-04:00,164164.85641479492,779305.2367858887,0.0
2022-07-18 09:30:00-04:00,158488.61837768555,779305.2367858887,-0.034576450533159386
2022-07-19 09:30:00-04:00,148213.47482299805,779305.2367858887,-0.06483205961327376
2022-07-20 09:30:00-04:00,145495.9508972168,779305.2367858887,-0.01833520149923351
2022-07-21 09:30:00-04:00,137841.8551940918,779305.2367858887,-0.052606932742287116
2022-07-22 09:30:00-04:00,137841.8551940918,779305.2367858887,0.0
2022-07-23 09:30:00-04:00,137841.8551940918,779305.2367858887,0.0
2022-07-25 09:30:00-04:00,146010.52267456055,779305.2367858887,0.05926115452354175
2022-07-26 09:30:00-04:00,145174.38034057617,779305.2367858887,-0.005726589554425732
2022-07-27 09:30:00-04:00,133210.39938049315,506566.2229888916,-0.08241110402548824
2022-07-28 09:30:00-04:00,127924.41546325682,506566.2229888916,-0.0396814658751814
2022-07-29 09:30:00-04:00,127924.41546325682,506566.2229888916,0.0
2022-07-30 09:30:00-04:00,127924.41546325682,506566.2229888916,0.0
2022-08-01 09:30:00-04:00,126493.7475250244,506566.2229888916,-0.011183697287585725
2022-08-02 09:30:00-04:00,125397.53432922362,506566.2229888916,-0.008666145301639672
2022-08-03 09:30:00-04:00,121393.73074645991,142940.97049255366,-0.031928886035764936
2022-08-04 09:30:00-04:00,121638.65030212398,142940.97049255366,0.002017563461951699
2022-08-05 09:30:00-04:00,121638.65030212398,142940.97049255366,0.0
2022-08-06 09:30:00-04:00,121638.65030212398,142940.97049255366,0.0
2022-08-08 09:30:00-04:00,121505.5304290771,142940.97049255366,-0.0010943879491940312
2022-08-09 09:30:00-04:00,121164.41055603023,142940.97049255366,-0.0028074431825635404
2022-08-10 09:30:00-04:00,120945.49100036616,142940.97049255366,-0.001806797513060343
2022-08-11 09:30:00-04:00,120995.41055603023,142940.97049255366,0.0004127442474388676
2022-08-12 09:30:00-04:00,120995.41055603023,142940.97049255366,0.0
2022-08-13 09:30:00-04:00,120995.41055603023,142940.97049255366,0.0
2022-08-15 09:30:00-04:00,120699.0099212646,142940.97049255366,-0.002449684937664398
2022-08-16 09:30:00-04:00,120793.65030212398,142940.97049255366,0.0007841023793080382
2022-08-17 09:30:00-04:00,120744.25125427241,142940.97049255366,-0.0004089540114733392
2022-08-18 09:30:00-04:00,120842.0099212646,142940.97049255366,0.0008096341314529631
2022-08-19 09:30:00-04:00,120842.0099212646,142940.97049255366,0.0
2022-08-20 09:30:00-04:00,120842.0099212646,142940.97049255366,0.0
2022-08-22 09:30:00-04:00,121470.17080993648,142940.97049255366,0.005198199608572818
2022-08-23 09:30:00-04:00,121511.25125427241,142940.97049255366,0.00033819368213627854
2022-08-24 09:30:00-04:00,121348.49100036616,142940.97049255366,-0.0013394665286233787
2022-08-25 09:30:00-04:00,121132.68973083491,142940.97049255366,-0.0017783597286809005
2022-08-26 09:30:00-04:00,121132.68973083491,142940.97049255366,0.0
2022-08-27 09:30:00-04:00,121132.68973083491,142940.97049255366,0.0
2022-08-29 09:30:00-04:00,121940.77017517085,142940.97049255366,0.006671035260023883
2022-08-30 09:30:00-04:00,122144.61087341304,142940.97049255366,0.0016716369590692448
2022-08-31 09:30:00-04:00,122510.68973083491,142940.97049255366,0.002997093812032947
2022-09-01 09:30:00-04:00,122126.41055603023,142940.97049255366,-0.003136699137430199
2022-09-02 09:30:00-04:00,122126.41055603023,142940.97049255366,0.0
2022-09-03 09:30:00-04:00,122126.41055603023,142940.97049255366,0.0
2022-09-06 09:30:00-04:00,122638.61087341304,142940.97049255366,0.004194017617080714
2022-09-07 09:30:00-04:00,122380.68973083491,142940.97049255366,-0.00210309902192507
2022-09-08 09:30:00-04:00,120668.14541931148,214506.56314392085,-0.013993582772658164
2022-09-09 09:30:00-04:00,120668.14541931148,107377.7257415771,0.0
2022-09-10 09:30:00-04:00,120668.14541931148,107377.7257415771,0.0
2022-09-12 09:30:00-04:00,120638.11529846187,107377.7257415771,-0.0002488653550218878
2022-09-13 09:30:00-04:00,119408.99774475093,53532.50754089351,-0.010188467804475132
2022-09-14 09:30:00-04:00,119156.82611389155,53532.50754089351,-0.0021118310648450267
2022-09-15 09:30:00-04:00,117683.88998718257,53532.50754089351,-0.012361323935408786
2022-09-16 09:30:00-04:00,117275.04162292473,155304.90307312005,-0.0034741234701058943
2022-09-17 09:30:00-04:00,117275.04162292473,232901.18603210442,0.0
2022-09-19 09:30:00-04:00,116553.04438476556,284054.14332275384,-0.006156444100703262
2022-09-20 09:30:00-04:00,116096.29969482415,284054.14332275384,-0.003918770996951371
2022-09-21 09:30:00-04:00,120241.84916381829,284054.14332275384,0.03570785184274872
2022-09-22 09:30:00-04:00,122851.84916381829,284054.14332275384,0.02170625300717166
2022-09-23 09:30:00-04:00,119264.01617736812,777784.6523162841,-0.029204550121715522
2022-09-24 09:30:00-04:00,119264.01617736812,777784.6523162841,0.0
2022-09-26 09:30:00-04:00,125579.0363739013,687913.5795867919,0.0529499206796924
2022-09-27 09:30:00-04:00,131140.93212585442,687913.5795867919,0.04429000183910503
2022-09-28 09:30:00-04:00,125133.99023132317,1031888.3041961669,-0.045805240188215635
2022-09-29 09:30:00-04:00,144567.81811218243,1547989.9707611082,0.1553041491359286
2022-09-30 09:30:00-04:00,144567.81811218243,1547989.9707611082,0.0
2022-10-01 09:30:00-04:00,144567.81811218243,1547989.9707611082,0.0
2022-10-03 09:30:00-04:00,103450.39443664532,1547989.9707611082,-0.2844161599203954
2022-10-04 09:30:00-04:00,99610.10393981915,1547989.9707611082,-0.037122047892993115
2022-10-05 09:30:00-04:00,90960.0097015379,1547989.9707611082,-0.08683952627443625
2022-10-06 09:30:00-04:00,116755.33602600079,1547989.9707611082,0.28358974904580236
2022-10-07 09:30:00-04:00,116755.33602600079,1547989.9707611082,0.0
2022-10-08 09:30:00-04:00,116755.33602600079,1547989.9707611082,0.0
2022-10-10 09:30:00-04:00,158377.0486419676,1547989.9707611082,0.35648659866558785
2022-10-11 09:30:00-04:00,158648.48867492657,1547989.9707611082,0.0017138849049562754
2022-10-12 09:30:00-04:00,193404.41390686017,1547989.9707611082,0.21907504775005493
2022-10-13 09:30:00-04:00,122929.46725158673,1465925.6227691649,-0.36439161460509795
2022-10-14 09:30:00-04:00,122929.46725158673,1465925.6227691649,0.0
2022-10-15 09:30:00-04:00,122929.46725158673,1465925.6227691649,0.0
2022-10-17 09:30:00-04:00,98951.8849761961,1465925.6227691649,-0.1950515430634564
2022-10-18 09:30:00-04:00,121326.09835510235,1465925.6227691649,0.2261120481362089
2022-10-19 09:30:00-04:00,124824.30721740704,1465925.6227691649,0.028833111010180046
2022-10-20 09:30:00-04:00,135428.3605621336,1465925.6227691649,0.08495183014520902
2022-10-21 09:30:00-04:00,135428.3605621336,1465925.6227691649,0.0
2022-10-22 09:30:00-04:00,135428.3605621336,1465925.6227691649,0.0
2022-10-24 09:30:00-04:00,73069.93098754855,562845.4120361325,-0.46045325599267983
2022-10-25 09:30:00-04:00,69410.7583496091,562845.4120361325,-0.050077680223387544
2022-10-26 09:30:00-04:00,67535.89256591769,562845.4120361325,-0.027011169857099948
2022-10-27 09:30:00-04:00,71673.5083496091,562845.4120361325,0.06126543422303832
2022-10-28 09:30:00-04:00,71673.5083496091,562845.4120361325,0.0
2022-10-29 09:30:00-04:00,71673.5083496091,562845.4120361325,0.0
2022-10-31 09:30:00-04:00,58394.373095702846,562845.4120361325,-0.18527257224710247
2022-11-01 09:30:00-04:00,66462.71992797824,562845.4120361325,0.13816993666585198
2022-11-02 09:30:00-04:00,82534.70045776339,562845.4120361325,0.24181948236848294
2022-11-03 09:30:00-04:00,75384.41203613253,562845.4120361325,-0.08663372353656229
2022-11-04 09:30:00-04:00,75384.41203613253,562845.4120361325,0.0
2022-11-05 09:30:00-04:00,75384.41203613253,562845.4120361325,0.0
2022-11-07 09:30:00-05:00,74466.39308471652,562845.4120361325,-0.012177835266208636
2022-11-08 09:30:00-05:00,70070.20097656222,562845.4120361325,-0.059035921118845924
2022-11-09 09:30:00-05:00,71595.93150634738,562845.4120361325,0.021774313595810835
2022-11-10 09:30:00-05:00,61096.77781982394,562845.4120361325,-0.14664455738791005
2022-11-11 09:30:00-05:00,51347.546771239955,562845.4120361325,-0.1595702980824084
2022-11-12 09:30:00-05:00,51347.546771239955,562845.4120361325,0.0
2022-11-14 09:30:00-05:00,49964.02730102511,562845.4120361325,-0.026944217537375303
2022-11-15 09:30:00-05:00,44158.469927978236,562845.4120361325,-0.11619474423207199
2022-11-16 09:30:00-05:00,49808.873614501674,562845.4120361325,0.12795741554766638
2022-11-17 09:30:00-05:00,57980.64308471652,562845.4120361325,0.16406252294441903
2022-11-18 09:30:00-05:00,48567.60466308566,562845.4120361325,-0.16234794788111107
2022-11-19 09:30:00-05:00,48567.60466308566,562845.4120361325,0.0
2022-11-21 09:30:00-05:00,52575.873095702846,562845.4120361325,0.08252967096941721
2022-11-22 09:30:00-05:00,50002.81572265597,562845.4120361325,-0.0489398886132274
2022-11-23 09:30:00-05:00,46227.27781982394,562845.4120361325,-0.07550650594905117
2022-11-24 09:30:00-05:00,46227.27781982394,562845.4120361325,0.0
2022-11-25 09:30:00-05:00,43279.23939819308,562845.4120361325,-0.06377270219373876
2022-11-26 09:30:00-05:00,43279.23939819308,562845.4120361325,0.0
2022-11-28 09:30:00-05:00,46822.046771239955,562845.4120361325,0.08185927992983144
2022-11-29 09:30:00-05:00,50752.77781982394,562845.4120361325,0.08395043189351559
2022-11-30 09:30:00-05:00,51476.85466308566,562845.4120361325,0.0142667431097514
2022-12-01 09:30:00-05:00,35401.256915282924,481369.31492919894,-0.31228787875671504
2022-12-02 09:30:00-05:00,42514.56492919894,481369.31492919894,0.20093376997710943
2022-12-03 09:30:00-05:00,42514.56492919894,481369.31492919894,0.0
2022-12-05 09:30:00-05:00,40659.851611327846,481369.31492919894,-0.04362536276590889
2022-12-06 09:30:00-05:00,45602.080279540736,481369.31492919894,0.12155058300399668
2022-12-07 09:30:00-05:00,52671.77226562472,481369.31492919894,0.15503003246226443
2022-12-08 09:30:00-05:00,50271.55894775363,481369.31492919894,-0.045569253029246415
2022-12-09 09:30:00-05:00,50489.77226562472,481369.31492919894,0.004340691286257581
2022-12-10 09:30:00-05:00,50489.77226562472,481369.31492919894,0.0
2022-12-12 09:30:00-05:00,51395.32091064425,481369.31492919894,0.01793528876017647
2022-12-13 09:30:00-05:00,33819.29359741183,481369.31492919894,-0.3419771878414778
2022-12-14 09:30:00-05:00,43212.82091064425,481369.31492919894,0.2777564612985086
2022-12-15 09:30:00-05:00,51188.02824707003,481369.31492919894,0.1845565081927183
2022-12-16 09:30:00-05:00,61137.942919921596,481369.31492919894,0.19437972146194338
2022-12-17 09:30:00-05:00,61137.942919921596,481369.31492919894,0.0
2022-12-19 09:30:00-05:00,61060.472597411834,479426.24392919894,-0.0012671398285550861
2022-12-20 09:30:00-05:00,65686.30194311496,479426.24392919894,0.07575816479840358
2022-12-21 09:30:00-05:00,61300.49392919894,479426.24392919894,-0.06676898963979083
2022-12-22 09:30:00-05:00,61518.70724707004,479426.24392919894,0.0035597318044962023
2022-12-23 09:30:00-05:00,65228.10058813449,479426.24392919894,0.06029699756477114
2022-12-24 09:30:00-05:00,65228.10058813449,479426.24392919894,0.0
2022-12-27 09:30:00-05:00,61802.34460668918,479426.24392919894,-0.05251963418460304
2022-12-28 09:30:00-05:00,63395.228578857146,479426.24392919894,0.025773843732063817
2022-12-29 09:30:00-05:00,65249.908602050506,479426.24392919894,0.02925582989083053
2022-12-30 09:30:00-05:00,64147.98794775363,479426.24392919894,-0.016887696517972506
2022-12-31 09:30:00-05:00,64147.98794775363,479426.24392919894,0.0
2023-01-03 09:30:00-05:00,60078.57925634738,479426.24392919894,-0.0634378227844129
2023-01-04 09:30:00-05:00,61376.8719199216,479426.24392919894,0.021609909549201722
